ID Code,Previous ID Code,Year,Observer,State,County,Latitude,Longitude,Date,Time,Duration,GWWA,BWWA,BRWA,LAWA,COMMENTS
VA09Spahr65.NE.2,,2014,Sergio Harding,VA,Highland,38.47667,-79.582468,6/4/14,9:35,,0,0,0,0,
VA09Spahr65.NE.3,,2014,Sergio Harding,VA,Highland,38.277527,-79.481731,6/5/14,7:57,,1,0,0,0,detected one FISP following passive count; detected one BRTH during mobbing sequence
VA09Spahr65.NE.4,,2014,Sergio Harding,VA,Highland,38.272222,-79.488333,6/5/14,8:18,,0,1,0,0,one BRTH detected following passive count
VA09Spahr65.NE.5,,2014,Sergio Harding,VA,Highland,38.47626,-79.57726,6/4/14,9:12,,0,0,0,0,"detected one BRTH following passive count; much weaker response to mobbing sequence than in previous years (fewer species and individuals, less agitated); response picked up in last 1.5 mins of mobbing sequence, with several smaller birds flying in (CHSP, WBNU, AMGO, CSWA, etc)"
VA13Harding.65.NE.1,,2014,Sergio Harding,VA,Highland,38.28895,-79.44351,6/5/14,9:05,,0,0,0,0,
VA99Smith1,,2014,Carol Croy,VA,Bath,38.099,-79.4291,6/11/14,8:30,,1,0,0,0,
VA99Smith2,,2014,Carol Croy,VA,Bath,38.08483,-79.80883,6/11/14,9:20,,0,0,0,0,
VA02Spiegel3,,2014,Carol Croy,VA,Giles,37.20107,-80.33317,6/6/14,5:50,,3,0,0,0,female with food
VA09Croy41.NW.2,,2014,Carol Croy,VA,Giles,37.2014,-80.2832,6/6/14,8:30,,0,0,0,0,
VA00Spiegel2,,2014,Carol Croy,VA,Giles,37.2122,-80.2812,6/6/14,9:15,,0,0,0,0,
VA00Spiegel3,,2014,Carol Croy,VA,Giles,37.19528,-80.34574,6/6/14,7:15,,1,0,0,0,
VA00Spiegel4,,2014,Carol Croy,VA,Giles,37.20539,-80.32406,6/6/14,6:30,,0,0,0,0,
VA09Spahr65.SW.3,,2014,Marek Smith,VA,Bath,38.173889,-79.648333,5/25/14,8:30,,0,0,0,0,"Marginal habitat now, dominated by shrubs"
VA09Spahr65.SW.4,,2014,Marek Smith,VA,Highland,38.24807,-79.75007,5/30/14,9:15,,0,0,0,0,"Marginal habitat, mostly overgrown; hebaceous component is mowed, almost like lawn"
VA09Spahr65.SW.5,,2014,Marek Smith,VA,Bath,38.20619,-79.79436,5/30/14,8:40,,0,0,0,0,ROW mowed/sprayed 2 years ago; likely unsuitable habitat for several more years
VA11Welton19.SW.1,,2014,Philip Shelton and Richard V. Davis,VA,Lee,36.63558333,-83.09623333,5/31/14,6:06,,0,0,0,0,
VA11Welton19.SW.2,,2014,Philip Shelton and Richard V. Davis,VA,Lee,36.62325,-83.15006667,5/31/14,6:41,,0,0,0,0,
VA11Welton19.SW.3,,2014,Philip Shelton and Richard V. Davis,VA,Lee,36.6143,-83.1559,5/31/14,7:03,,0,0,0,0,
VA10Welton19.SW.4,,2014,Philip Shelton and Richard V. Davis,VA,Lee,36.66043333,-83.20865,5/31/14,8:21,,0,0,0,0,
VA11Welton19.SW.5,,2014,Philip Shelton and Richard V. Davis,VA,Lee,36.60991667,-83.26056667,5/31/14,7:47,,0,0,0,0,
NJ00Miranda20.6,,2014,Petzinger,NJ,Sussex,41.11889008,-74.5018,6/10/14,5:55,,0,0,0,0,"wewa, too wet"
NJ01Miranda19.16,,2014,Petzinger,NJ,Sussex,41.32703008,-74.64598,6/6/14,8:30,,0,0,0,0,"Fisp after, woth"
NJ01MirandaSoff20.10,,2014,Petzinger,NJ,Sussex,41.13870008,-74.4983,6/10/14,6:26,,0,0,0,0,"veer, woth, howa"
NJ01MirandaSoff20.6,,2014,Petzinger,NJ,Sussex,41.13384008,-74.4597,6/11/14,7:22,,0,0,1,0,"carry food; howa, wiwr, cerw"
NJ01MirandaSoff20.8,,2014,Petzinger,NJ,Sussex,41.18917008,-74.45058,6/10/14,7:04,,0,0,0,0,"veer, oven with food"
NJ01Petzinger20.NE.3,,2014,Petzinger,NJ,Sussex,41.16407247,-74.4477902,6/10/14,7:31,,0,0,0,0,veer
NJ02Miranda19.16,,2014,Petzinger,NJ,Sussex,41.31290008,-74.67788,6/6/14,6:04,,0,0,0,0,lost datasheet in field
NJ02Miranda19.17,,2014,Petzinger,NJ,Sussex,41.33142008,-74.73382,5/29/14,7:10,,0,0,0,0,
NJ02Miranda19.18,,2014,Petzinger,NJ,Sussex,41.27473008,-74.77353,6/6/14,5:26,,0,0,0,0,lost datasheet in field
NJ02Miranda19.19,,2014,Petzinger,NJ,Sussex,41.25793008,-74.70625,5/22/14,8:37,,0,0,0,0,
NJ02Miranda24.15,,2014,Petzinger,NJ,Sussex,41.07248008,-74.60583,5/26/14,7:24,,0,0,0,0,
NJ02Miranda24.NE1,,2014,Petzinger,NJ,Sussex,41.05268008,-74.62022,5/26/14,7:58,,0,0,0,0,
NJ02Miranda24.NE2,,2014,Petzinger,NJ,Sussex,41.07117008,-74.57785,5/27/14,8:49,,0,0,0,0,Praw after
NJ09Miranda24.NE.4,,2014,Petzinger,NJ,Sussex,41.08942008,-74.5865,6/11/14,5:10,,0,0,0,0,"Wifl after, veer"
NJ11Petzinger24.11,,2014,Petzinger,NJ,Sussex,41.08025838,-74.69566181,6/11/14,6:03,,0,2,1,0,woth (2)
NY09Miranda32.SW.6,,2014,Petzinger,NJ,Orange,41.18676008,-74.25716,5/30/14,5:31,,0,1,0,0,visual after
NY10Petzinger32.SW.5,,2014,Petzinger,NJ,Orange,41.23439996,-74.23804008,5/15/14,5:39,,1,0,0,0,"heard bwwa before, not during survey"
NY99Confer32.10,,2014,Petzinger,NJ,Orange,41.22383008,-74.22067,5/30/14,7:55,,0,0,0,0,
NY99Confer32.10i,,2014,Petzinger,NJ,Orange,41.21148008,-74.23487,5/30/14,6:39,,1,1,0,0,
NY99Confer32.10j,,2014,Petzinger,NJ,Orange,41.20659008,-74.24067,5/30/14,6:03,,2,0,0,0,visual after
NC10Smalling13SW.01,,2014,Curtis Smalling,NC,Watauga,36.27955,-81.80322,5/24/14,9:35,,0,0,0,0,
NC02Smalling13.06,,2014,Curtis Smalling,NC,Watauga,36.31410,-81.75344,6/2/14,7:00,,1,0,0,0,
NC10Smalling13SW.5,,2014,Curtis Smalling,NC,Watauga,36.27723,-81.82241,5/24/14,8:45,,0,0,0,0,
NC09Smalling31.NE.1,,2014,Aimee Tomcho,NC,Madison,35.91553,-82.54722,5/25/14,6:15,,1,0,0,0,2
NC12Smalling31.NE.2,NC02Smalling31.12,2014,Aimee Tomcho,NC,Yancey,35.92815,-82.55398,5/25/14,7:47,,0,0,0,0,1
NC12Smalling31.NE.3,NC02Smalling31.13,2014,Aimee Tomcho,NC,Yancey,35.93781,-82.55801,5/25/14,8:18,,1,0,0,0,1
NC12Smalling31.NE.4,NC02Smalling31.14,2014,Aimee Tomcho,NC,Yancey,35.95552,-82.56012,5/25/14,9:08,,0,0,0,0,1
NC10Smalling31.NE.5,,2014,Aimee Tomcho,NC,Madison,35.92960,-82.53336,5/25/14,7:17,,0,0,0,0,1
NC10Smalling13SE.3,,2014,Curtis Smalling,NC,Ashe,36.27789,-81.53726,5/20/14,6:30,,0,1,0,0,
NC01Smalling13.4,,2014,Curtis Smalling,NC,Watauga,36.34100,-81.6961,5/25/14,7:05,,2,0,0,0,
NC10Smalling32NE.1,,2014,Curtis Smalling,NC,Mitchell,36.10114,-82.04461,5/29/14,8:15,,0,0,0,0,
KY03Patton73.20,,2014,Scott Freidhof,KY,Pike,37.28399,-82.5005,6/6/14,8:12,,0,2,0,0,Dormant season fire occurred
KY08Hartman88.NW.5,,2014,Wes Hodges,KY,Bell,36.89531,-83.55075,5/31/14,9:35,,0,0,0,0,
KY09Freidhof73.NW.4,,2014,Scott Freidhof,KY,Pike,37.27964,-82.49366,6/6/14,8:37,,0,2,0,0,Dormant season fire occurred
KY09Hartman88.NW.1,,2014,Wes Hodges,KY,Bell,36.88986,-83.50142,5/31/14,7:00,,0,0,0,0,Prairie Warbler was present until 1M
KY09Hartman88.NW.2,,2014,Wes Hodges,KY,Harlan,36.88128,-83.47839,5/31/14,7:30,,0,0,0,0,"Prairie Warbler was present at 3T1, 4T1"
KY09Vorisek88.inset.1,,2014,Jacob Stewart,KY,Harlan,36.90164,-82.922782,6/13/14,8:00,,1,0,0,0,
KY09Vorisek88.inset.2,,2014,Jacob Stewart,KY,Harlan,36.90091,-82.91651,6/13/14,8:24,,1,0,0,0,
KY09Vorisek88.inset.3,,2014,Jacob Stewart,KY,Harlan,36.9066,-82.91651,6/13/14,8:46,,0,0,0,0,
KY09Vorisek88.inset.4,,2014,Jacob Stewart,KY,Harlan,36.90814,-82.90995,6/13/14,9:32,,1,0,0,0,
KY09Vorisek88.inset.5,,2014,Jacob Stewart,KY,Harlan,36.90996,-82.90731,6/13/14,9:32,,1,0,0,0,
KY10Freidhof73.NW.1,,2014,Scott Freidhof,KY,Pike,37.28199,-82.51876,6/6/14,6:42,,0,2,0,0,
KY10Freidhof73.NW.2,,2014,Scott Freidhof,KY,Pike,37.27595,-82.51456,6/6/14,7:16,,0,1,0,0,
KY10Freidhof73.NW.3,,2014,Scott Freidhof,KY,Pike,37.27978,-82.50996,6/6/14,7:44,,0,2,0,0,
KY10Hodges88.NW.3,,2014,Wes Hodges,KY,Bell,36.894,-83.558,5/31/14,8:45,,0,2,0,0,
KY10Hodges88.NW.4,,2014,Wes Hodges,KY,Bell,36.91052,-83.55733,5/31/14,8:15,,0,1,0,0,
KY11Patton87.SW.1,,2014,Zack Danks,KY,Bell,36.6445,-83.8086,6/13/14,6:42,,1,0,0,0,Prairie Warbler during CPB; and Eatern Towhee during MPB
KY11Patton87.SW.2,,2014,Zack Danks,KY,Bell,36.65456,-83.82686,6/13/14,7:24,,0,0,0,0,GWWA on way out of point
KY11Patton87.SW.3,,2014,Zack Danks,KY,Bell,36.66131,-83.81486,6/13/14,8:15,,1,0,0,0,
KY11Patton87.SW.4,,2014,Zack Danks,KY,Bell,36.66481,-83.81019,6/13/14,8:48,,0,0,0,0,
KY11Patton87.SW.5,,2014,Zack Danks,KY,Bell,36.66411,-83.8054,6/13/14,9:25,,0,0,0,0,
KY13Arnold88.NE.1,,2014,Randall Alcorn,KY,Harlan,36.75176,-83.31991,6/16/14,6:40,,2,1,0,0,
KY13Arnold88.NE.2,,2014,Randall Alcorn,KY,Harlan,36.74905,-83.31788,6/16/14,7:02,,3,0,0,0,
KY13Arnold88.NE.3,,2014,Randall Alcorn,KY,Harlan,36.74449,-83.31808,6/16/14,7:30,,2,0,0,0,
KY13Arnold88.NE.4,,2014,Randall Alcorn,KY,Harlan,36.74288,-83.32182,6/16/14,7:59,,0,1,0,0,
KY13Arnold88.NE.5,,2014,Randall Alcorn,KY,Harlan,36.7436,-83.32651,6/16/14,8:27,,0,3,0,0,
PA10Piorkowski39.SE.1,,2014,Bruce McNaught,PA,Wayne,41.62253,-75.39652,5/16/14,7:35,,0,0,0,0,
PA10Piorkowski39.SE.2,,2014,Bruce McNaught,PA,Susquehanna,41.71522,-75.48158,5/16/14,6:25,,0,1,0,0,
PA10Piorkowski39.SE.3,,2014,Bruce McNaught,PA,Susquehanna,41.7053,-75.48576,5/16/14,6:50,,0,1,1,0,Didn't realize it was a female BWWA until male Brewster came and displayed
PA10Piorkowski39.SE.4,,2014,Bruce McNaught,PA,Lackawanna,41.54411,-75.46258,5/16/14,9:30,,0,0,0,0,Massive High elevation oak barrens on MT. Top
PA10Piorkowski39.SE.5,,2014,Bruce McNaught,PA,Wayne,41.53564,-75.44225,5/16/14,8:25,,0,0,0,0,"New Active farm dump nearby, Farm activity"
PA09Miranda40.SE.2,,2014,Bruce McNaught,PA,Pike,41.55899,-75.0917,5/18/14,9:55,,0,0,0,0,
PA09Miranda40.SE.5,,2014,Bruce McNaught,PA,Pike,41.55,-75.09282,5/18/14,9:28,,1,0,0,0,Good Habitat
PA02VanVleck6,,2014,Bruce McNaught,PA,Wayne,41.61981,-75.08505,5/18/14,8:15,,0,0,0,0,Heard but did not see this bird
PA10McNaught40.SE.7,,2014,Bruce McNaught,PA,Pike,41.53897,-75.09011,5/18/14,8:45,,0,0,0,0,
PA10McNaught40.SE.8,,2014,Bruce McNaught,PA,Pike,41.55148,-75.0963,5/18/14,9:10,,0,0,0,0,GWWA here several years 
PA09Piorkowski46.SE.1,,2014,Wayne Laubscher,PA,Clearfield,41.03906,-78.65148,6/20/14,7:00,,0,0,0,0,
PA09Piorkowski46.SE.2,,2014,Wayne Laubscher,PA,Clearfield,40.99678,-78.63557,6/20/14,8:00,,0,0,0,0,
PA09Piorkowski46.SE.3,,2014,Wayne Laubscher,PA,Clearfield,41.02734,-78.65163,6/20/14,7:30,,0,0,0,0,
PA02LanzoneMiller46.09,,2014,Wayne Laubscher,PA,Clearfield,41.00521,-78.61228,6/20/14,8:50,,0,0,0,0,1 COYE
PA10Piorkowski46.SE.5,,2014,Wayne Laubscher,PA,Clearfield,41.02475,-78.47636,6/20/14,10:00,,0,0,0,0,
PA02LazoneMiller47.01,,2014,Wayne Laubscher,PA,Cameron,41.21919,-78.14487,6/14/14,7:00,,0,0,0,0,
PA02LazoneMiller47.02,,2014,Wayne Laubscher,PA,Cameron,41.22527,-78.13425,6/14/14,7:30,,0,0,0,0,
PA02LazoneMiller47.03,,2014,Wayne Laubscher,PA,Cameron,41.2306,-78.13031,6/14/14,8:00,,0,0,0,0,
PA11Boyd47.SE.4,,2014,Wayne Laubscher,PA,Cameron,41.23649,-78.11059,6/14/14,8:30,,0,0,0,0,
PA09Piorkowski47.SE.5,,2014,Wayne Laubscher,PA,Clearfield,41.21634,-78.16049,6/14/14,9:10,,0,0,0,0,
PA02LazoneMiller48.11,,2014,Wayne Laubscher,PA,Clinton,41.36497,-77.67078,6/18/14,7:00,,0,0,0,0,
PA12Laubscher48.NE.2,,2014,Wayne Laubscher,PA,Clinton,41.37327,-77.69943,6/18/14,7:40,,0,0,0,0,
PA02LazoneMiller48.13,,2014,Wayne Laubscher,PA,Clinton,41.30509,-77.75909,6/18/14,8:50,,0,0,0,0,
PA02LazoneMiller48.14,,2014,Wayne Laubscher,PA,Clinton,41.36828,-77.76712,6/18/14,8:20,,1,0,0,0,
PA02LazoneMiller48.15,,2014,Wayne Laubscher,PA,Clinton,41.37189,-77.786,6/15/14,7:05,,0,0,0,0,1 CSWA
PA02LazoneMiller48.16,,2014,Wayne Laubscher,PA,Clinton,41.3465,-77.80147,6/15/14,7:45,,0,0,0,0,
PA02LazoneMiller48.17,,2014,Wayne Laubscher,PA,Clinton,41.38959,-77.8103,6/18/14,9:30,,0,0,0,0,
PA02LazoneMiller48.18,,2014,Wayne Laubscher,PA,Clinton,41.35362,-77.85789,6/15/14,8:30,,0,0,0,0,
PA02LazoneMiller48.19,,2014,Wayne Laubscher,PA,Clinton,41.34754,-77.8713,6/15/14,9:00,,0,0,0,0,
PA02LazoneMiller48.20,,2014,Wayne Laubscher,PA,Clinton,41.28322,-77.93027,6/15/14,9:45,,0,0,0,0,1 CSWA
PA09Larkin48.SW.1,,2014,Wayne Laubscher,PA,Centre,41.08723,-77.83226,6/16/14,7:00,,0,0,0,0,1 COYE
PA02LazoneMiller48.07,,2014,Wayne Laubscher,PA,Centre,41.09491,-77.83208,6/16/14,9:40,,0,0,0,0,
PA02LazoneMiller48.08,,2014,Wayne Laubscher,PA,Centre,41.10402,-77.81918,6/16/14,9:00,,0,0,0,0,
PA09Larkin48.SW.4,,2014,Wayne Laubscher,PA,Centre,41.10509,-77.82685,6/16/14,8:15,,0,0,0,0,
PA09Larkin48.SW.5,,2014,Wayne Laubscher,PA,Centre,41.09111,-77.83262,6/16/14,7:40,,0,0,0,0,
PA13Laubscher49.SW.1,,2014,Wayne Laubscher,PA,Clinton,41.23257,-77.53523,5/30/14,8:00,,0,0,0,0,1 CSWA
PA 13Laubscher49.SW.2,,2014,Wayne Laubscher,PA,Clinton,41.24209,-77.53254,5/30/14,8:30,,0,0,0,0,"4 CSWA, 3 COYE"
PA13Laubscher49.SW.3,,2014,Wayne Laubscher,PA,Clinton,41.24405,-77.52946,5/30/14,8:55,,0,0,0,0,4 CSWA
PA13Laubscher49.SW.4,,2014,Wayne Laubscher,PA,Clinton,41.2497,-77.52576,5/30/14,9:15,,0,0,0,0,1 COYE
PA13Laubscher49.SW.5,,2014,Wayne Laubscher,PA,Clinton,41.25146,-77.5237,5/30/14,9:35,,0,0,0,0,
PA14Gross51.NW.1,PA12Gross51.NW.1,2014,Douglas A. Gross,PA,Sullivan,41.42807,-76.60912,5/29/14,8:44,,0,0,0,0,"West of Double Rund (Worlds End) Road and south of High Knob Road. New clearcut next to ROW. BWHA, MODO, NOFL, YBSA, REVI, HETH, WOTH, GRCA, OVEN, BAWW, CSWA,   BTNW, COYE, NAWA, INBU, FISP, SOSP. "
PA12Gross51.NW.2,,2014,Douglas A. Gross,PA,Sullivan,41.46324,-76.61697,5/29/14,9:26,,0,0,0,0,"Regenerating clearcut, edge. BEKI, MODO, REVI, VEER, OVEN, BAWW, CSWA, SCTA, RBGR. "
PA12Gross51.NW.3,,2014,Douglas A. Gross,PA,Sullivan,41.46215,-76.61707,5/29/14,9:58,,0,0,0,0,"Regenerating clearcut. Old landing area. BLJA, REVI, WBNU, VEER, GRCA, CSWA, COYE, RBGR,  SOSP."
PA12Gross51.NW.4,,2014,Douglas A. Gross,PA,Sullivan,41.43525,-76.65079,5/29/14,7:20,,0,0,0,0,"Regerating clearcut, edge. MODO, YBSA, ALFL, CORA,  BCCH, GRCA, COYE, CSWA, RBGR, EATO, FISP, AMGO."
PA12Gross51.NW.5,,2014,Douglas A. Gross,PA,Sullivan,41.43624,-76.64328,5/29/14,10:54,,0,0,0,0,"Regenerating clearcut, gate. Past GWWA downhill to West.  NOFL, YBSA, CORA, BCCH, WBNU, GRCA, VEER, OVEN, BAWW, COYE, EATO 4, SOSP. "
PA02McGann51.11,,2014,Douglas A. Gross,PA,Sullivan,41.39118,-76.27781,5/20/14,7:59,,0,0,0,0,"Old logging era ghost town, overgrown field and shrub next to stream. ALFL, NOFL, LEFL, REVI, GRCA, YEWA, CSWA, WTSP,  PUFI., SWSP, AMRO, SWSP, MAWA,CORA, BAWW, MAWA, YRWA, DOWA, AMGO. OVEN. "
PA02McGann51.12,,2014,Douglas A. Gross,PA,Sullivan,41.44868,-76.31371,5/20/14,9:00,,0,0,0,0,"NOFL, CAGO, COYE, CSWA, BHCO, GRCA, OVEN, YRWA, YBSA, NAWA, TRSW, HOWR, YEWA, BOBO, COGR, RWBL, YBCU, BARS"
PA02McGann51.13,,2014,Douglas A. Gross,PA,Sullivan,41.41325,-76.28722,5/20/14,8:30,,0,0,0,0,"CAGO, YBCU, NOFL, YBSA, REVI, AMRO, GRCA, CSWA, BAWW, AMRE, NAWA, RWBL, COGR, "
PA02McGann51.14,,2014,Douglas A. Gross,PA,Sullivan,41.40687,-76.28424,5/20/14,9:28,,0,0,0,0,"BLJA, BCCH, AMRO, GRCA, OVEN, NAWA, BAWW,  COYE, CSWA."
PA02McGann51.15,,2014,Douglas A. Gross,PA,Wyoming,41.37821,-76.26588,5/20/14,7:30,,0,0,0,0,"HETH, OVEN, BAWW, NAWA, MAWA, CAWA. "
PA11Gross51.SE.1,,2014,Douglas A. Gross,PA,Columbia,41.12012,-76.28764,5/19/14,7:59,,0,0,0,0,"Newly burned after timber cut. Species: BBCU, MODO, PIWO, EAWP, BLJA, REVI, BCCH, AMRO, WOTH, CEDW, GRCA, BAWW, AMRE, HOWA, CSWA, SCTA, RBGR, INBU, NOOR. SWTH (migrant)."
PA11Gross51.SE.2,,2014,Douglas A. Gross,PA,Columbia,41.11937,-76.791,5/19/14,8:32,,0,0,0,0,"Newly burned after timber cut. Species: WOTH, SCTA, CSWA, GRCA, INBU, AMRE, SCTA, BAWW, EAWP, RBGR, BBCU, AMCR, REVI, EAWP, HETH, BLJA."
PA11Gross51.SE.3,,2014,Douglas A. Gross,PA,Columbia,41.11864,-76.2936,5/19/14,8:58,,0,0,0,0,"Newly burned after timber cut: Species: MODO, BBCU, YBCU, BLJA, BCCH, BAWW, CSWA, SCTA, RBGR."
PA11Gross51.SE.4,,2014,Douglas A. Gross,PA,Columbia,41.11779,-76.29684,5/19/14,9:20,,0,0,0,0,"Newly burned after timber cut: Species: MODO, BLJA, CORA, BCCH, GRCA, WOTH, BAWW, CSWA, SCTA, NOCA, RBGR, NOOR, BHCO,  "
PA11Gross51.SE.5,,2014,Douglas A. Gross,PA,Columbia,41.11689,-76.29971,5/19/14,9:42,,0,0,0,0,"Newly burned after time cut. Species: RUGR, NOFL, YBCU, EAWP, BLJA, WBNU, GRCA, AMRO, WOTH, OVEN,  BAWW, COYE, SCTA, RBGR, INBU, NOOR, "
PA01Kline52.SE1,,2014,Bruce McNaught,PA,Luzerne,41.09047,-75.88193,5/26/14,10:35,,0,0,0,0,Near Park Entrance
PA01Kline52.SE2,,2014,Bruce McNaught,PA,Luzerne,41.07219,-75.92078,5/26/14,8:35,,0,0,0,0,
PA01Kline52.SE3,,2014,Bruce McNaught,PA,Luzerne,41.06725,-75.92661,5/26/14,8:10,,0,0,0,0,
PA12McNaught52.SE.4,,2014,Bruce McNaught,PA,Luzerne,41.07881,-75.90411,5/26/14,9:10,,0,0,0,0,
PA12McNaught52.SE.5,,2014,Bruce McNaught,PA,Luzerne,41.10682,-75.88002,5/26/14,9:35,,0,0,0,0,GWWA historicly present
PA12Gross53.SE.1,,2014,Douglas Gross,PA,Monroe,41.0395399,-75.4079299,6/4/14,10:24,,0,0,0,0,"Newly cut and burned area jear food plot with boxes.  Former GWWA location. Other species: TUVU, BLJA, "
PA02Czulada53.02,,2014,Douglas Gross,PA,Monroe,41.02767,-75.43802,6/4/14,8:40,,0,0,0,0,"Scrub oak barrens and northern hardwoods. New cuttings on south side of road preparing for burn.BWHA,BLJA, BCCH, REVI, VEER, OVEN, BAWW, CSWA, PIWA, YRWA, COYE, CHSP, INBU, EATO. "
PA02Czulada53.03,,2014,Douglas Gross,PA,Monroe,41.0232,-75.4264,6/4/14,9:31,,0,0,0,0,"Recent scrub barrens management & controlled burn.  Scrub barren with sassafras, gray birch, aspen, chestnut. AMCR,REVI,BAWW, OVEN, PIWA, CSWA, COYE, BAWW, SCTA, INBU.  "
PA02Czulada53.04,,2014,Douglas Gross,PA,Monroe,41.0290204,-75.4222453,6/4/14,9:12,,0,0,0,0,"Overgrown scrub barrens with scrub oaks, pitch pine, sassafras, white pine, gray birch.  BLJA, REVI, HOWR, BRCA,  HETH, EABL, OVEN, CSWA,AMGO. "
PA02Czulada53.05,,2014,Douglas Gross,PA,Monroe,41.02554,-75.43401,6/4/14,9:55,,0,0,0,0,"Recently bulldozed and burned for scrub barrens / GWWA management. Quaking aspen, black cherry with scrub barrens. BLJA, REVI, BCCH, HOWA, GRCA, EABL, CEDW, OVEN, BAWWA, PIWA, COYE, CSWA, SCTA, CHSP."
PA00PLyer54.15,,2014,Bruce McNaught,PA,Pike,41.24475,-75.09375,6/2/14,9:45,,0,0,0,0,
PA14McNaught54.NE.2,PA00Plyer54.15e,2014,Bruce McNaught,PA,Pike,41.25195,-75.11036,6/2/14,9:20,,2,0,0,0,"DSF managed forest, Camp site"
PA00Plyer54.15a,,2014,Bruce McNaught,PA,Pike,41.27780,-75.10661667,6/2/14,8:05,,0,0,1,0,Brewster's here 3 years
(PA13McNaught54.NE.9) ,PA13McNaught54.NE.4,2014,Bruce McNaught,PA,Pike,41.28960,-75.11306,6/2/14,8:40,,1,0,0,0,DSF managed forest
PA09Miranda54.NE.8,,2014,Bruce McNaught,PA,Pike,41.47483,-75.03468333,6/2/14,10:35,,0,0,0,0,"Habitat OK, not great"
PA12McNaught54.NW.6,,2014,Bruce McNaught,PA,Pike,41.31000,-75.22808,5/17/14,9:30,,0,0,0,0,Good GWWA Habitat
PA12McNaught54.NW.7,,2014,Bruce McNaught,PA,Pike,41.27331,-75.25289,5/17/14,8:20,,0,0,0,0,Good GWWA Habitat
PA12McNaught54.NW.8,,2014,Bruce McNaught,PA,Pike,41.28823,-75.25562,5/17/14,8:50,,0,0,0,0,Good GWWA Habitat
PA12McNaught54.NW.9,,2014,Bruce McNaught,PA,Pike,41.34384,-75.21284,5/17/14,7:15,,0,0,0,0,Good GWWA Habitat
PA12McNaught54.NW.10,,2014,Bruce McNaught,PA,Pike,41.34594,-75.2414,5/17/14,7:40,,0,0,0,0,Good GWWA Habitat
PA09Larkin62.NE.1,,2014,Wayne Laubscher,PA,Centre,40.98927,-77.78279,6/4/14,6:55,,0,0,0,0,
PA02LazoneMiller62.12,,2014,Wayne Laubscher,PA,Centre,40.97086,-77.75166,6/4/14,7:30,,0,0,0,0,1 COYE
PA09Larkin62.NE.3,,2014,Wayne Laubscher,PA,Centre,40.98007,-77.73255,6/4/14,8:00,,0,0,0,0,
PA09Larkin62.NE.4,,2014,Wayne Laubscher,PA,Centre,40.99207,-77.71899,6/4/14,8:30,,0,0,0,0,1 CSWA
PA09Larkin62.NE.5,,2014,Wayne Laubscher,PA,Centre,40.98863,-77.70556,6/4/14,9:10,,0,0,0,0,
PA01Bolgiano62.16,,2014,Wayne Laubscher,PA,Centre,40.79,-77.9538,6/6/14,9:30,,0,0,0,0,
PA01Bolgiano62.17,,2014,Wayne Laubscher,PA,Centre,41.16727,-77.94967,6/6/14,8:00,,1,0,1,0,Brewster's was singing a GW song.
PA01Bolgiano62.18,,2014,Wayne Laubscher,PA,Centre,40.77921,-77.9538,6/6/14,7:00,,0,0,0,0,
PA01Bolgiano62.19,,2014,Wayne Laubscher,PA,Centre,40.76904,-77.96863,6/6/14,8:45,,0,0,0,0,
PA01Bolgiano62.20,,2014,Wayne Laubscher,PA,Centre,40.76565,-77.97109,6/6/14,7:30,,0,0,0,0,
PA10Rohrbaugh62.SE.1,,2014,Wayne Laubscher,PA,Huntingdon,40.65291,-77.75394,5/24/14,7:45,,0,0,0,0,
PA10Rohrbaugh62.SE.2,,2014,Wayne Laubscher,PA,Huntingdon,40.6716,-77.79063,5/24/14,7:00,,0,0,0,0,
PA12Laubscher62.SE.3,,2014,Wayne Laubscher,PA,Huntingdon,40.67071,-77.79129,5/14/14,8:30,,0,0,0,0,
PA09Piorkowski62.SE.4,,2014,Wayne Laubscher,PA,Mifflin,40.65246,-77.69802,5/14/14,9:15,,0,0,0,0,
PA09Piorkowski62.SE.5,,2014,Wayne Laubscher,PA,Mifflin,40.56245,-77.68301,5/14/14,10:15,,0,0,0,0,1 COYE
PA12Korber63.SE.01,,2014,Kathy Korber,PA,Juniata,40.61668,-77.17133,5/15/14,9:20,,0,2,0,0,"Much of the successional habitat (former Gladfelter property) has been cleared for dairy farming.  More is to be cleared this year. Additional species: FISP, EATO, COYE, MODO, COGR, NOCA, BAOR, BGGN, GOFI, DOWO, AMRO"
PA10Piorkowski63.SE.2,,2014,Kathy Korber,PA,Juniata,40.65534,-77.29299,5/19/14,9:10,,0,1,0,0,"Singing TII song when I got there; still singing when I left.  Also: AMGO, COYE, RBGR, TUVU, REVI, FISP"
PA02McGann63.03,,2014,Kathy Korber,PA,Juniata,40.62779,-77.15317,5/15/14,10:12,,0,0,0,0,"INBU, BLJA, BCCH, NOCA, BGGN, TUVU, PRAW"
PA09Piorkowski63.SE.4,,2014,Kathy Korber,PA,Snyder,40.73092,-77.34442,6/3/14,7:15,,0,0,0,0,"WIFL pair and nest in pondside shrub; pair of GRHE and possible nest; BAOR, RWBL, AMRO, SOSP, GRHE, BARS, COGR, EUST"
