"","Year","Region","Region_alt","Region_type","Strata_included","Strata_excluded","Index","Index_q_0.025","Index_q_0.05","Index_q_0.25","Index_q_0.75","Index_q_0.95","Index_q_0.975","obs_mean","nrts","nnzero","nrts_total","backcast_flag","scale","model","species"
"2526",1971,"43_-73","43_-73","stratum","43_-73","",0.0835122,0.0296681875,0.034728335,0.057737125,0.1196305,0.2027386,0.24120295,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2527",1972,"43_-73","43_-73","stratum","43_-73","",0.08576455,0.03009319,0.036777675,0.060451375,0.12185825,0.21100885,0.248438275,0,3,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2528",1973,"43_-73","43_-73","stratum","43_-73","",0.0947762,0.0348437425,0.04120275,0.06778425,0.1334445,0.22548465,0.263276425,0.125,4,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2529",1974,"43_-73","43_-73","stratum","43_-73","",0.07092245,0.025916065,0.03021455,0.0507874,0.099608025,0.164626,0.201100425,0,3,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2530",1975,"43_-73","43_-73","stratum","43_-73","",0.05975485,0.021473315,0.025716285,0.0423583,0.08456195,0.1385588,0.165714725,0.166666666666667,3,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2531",1976,"43_-73","43_-73","stratum","43_-73","",0.06841265,0.02457659,0.029389355,0.048693475,0.0961562,0.1513622,0.180575625,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2532",1977,"43_-73","43_-73","stratum","43_-73","",0.05923565,0.0209136425,0.02545803,0.041777675,0.082298575,0.1320873,0.159233425,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2533",1978,"43_-73","43_-73","stratum","43_-73","",0.06041845,0.022168525,0.02691106,0.0429849,0.083930425,0.1360551,0.161831125,0.166666666666667,3,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2534",1979,"43_-73","43_-73","stratum","43_-73","",0.06522395,0.025002275,0.02881997,0.046640725,0.090485925,0.1470127,0.173067725,0,2,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2535",1980,"43_-73","43_-73","stratum","43_-73","",0.05780815,0.02235203,0.02578672,0.04205385,0.080227225,0.1286394,0.152489025,0,0,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2536",1981,"43_-73","43_-73","stratum","43_-73","",0.05211965,0.0201717575,0.02358634,0.037716175,0.071843625,0.11573635,0.139431775,0,2,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2537",1982,"43_-73","43_-73","stratum","43_-73","",0.06115845,0.023359755,0.02713872,0.044577925,0.084428775,0.13558955,0.1647025,0,2,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2538",1983,"43_-73","43_-73","stratum","43_-73","",0.07848055,0.0300850275,0.035460135,0.05648875,0.10646925,0.17220685,0.20775215,0,0,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2539",1984,"43_-73","43_-73","stratum","43_-73","",0.0857902,0.034269485,0.039388735,0.0624506,0.11805425,0.1838863,0.2196391,0,0,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2540",1985,"43_-73","43_-73","stratum","43_-73","",0.06831105,0.0270688075,0.032157495,0.050007,0.093496075,0.14472995,0.170689425,0,0,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2541",1986,"43_-73","43_-73","stratum","43_-73","",0.06626195,0.02784092,0.03208286,0.049045425,0.0903104,0.13812055,0.162598275,0.25,2,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2542",1987,"43_-73","43_-73","stratum","43_-73","",0.0656804,0.0274513225,0.032221205,0.04865395,0.0881339,0.1369153,0.157554175,0.25,2,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2543",1988,"43_-73","43_-73","stratum","43_-73","",0.0685115,0.0290690225,0.033333485,0.05160215,0.09257005,0.1420227,0.161614475,0.166666666666667,3,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2544",1989,"43_-73","43_-73","stratum","43_-73","",0.0625259,0.0268786,0.03056993,0.046424175,0.083672475,0.12803225,0.14609325,0.125,4,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2545",1990,"43_-73","43_-73","stratum","43_-73","",0.0641364,0.027810805,0.031856785,0.047620675,0.085313125,0.1308101,0.151169075,0.25,4,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2546",1991,"43_-73","43_-73","stratum","43_-73","",0.0663152,0.0287828775,0.033887555,0.050539175,0.08834355,0.1353473,0.157663225,0.25,4,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2547",1992,"43_-73","43_-73","stratum","43_-73","",0.06918885,0.03162393,0.035970865,0.052139375,0.092741975,0.1397071,0.160746725,0.25,4,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2548",1993,"43_-73","43_-73","stratum","43_-73","",0.0580273,0.0259733375,0.029685355,0.044068175,0.0774623,0.1190236,0.135007325,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2549",1994,"43_-73","43_-73","stratum","43_-73","",0.06294415,0.0285086125,0.03201663,0.04750675,0.08530615,0.1293409,0.1493381,0.166666666666667,3,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2550",1995,"43_-73","43_-73","stratum","43_-73","",0.0559379,0.0239344175,0.027728705,0.0416037,0.0757849,0.1175135,0.13354495,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2551",1996,"43_-73","43_-73","stratum","43_-73","",0.0590876,0.025997405,0.029811255,0.043987025,0.080114825,0.12549705,0.14303625,0.25,4,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2552",1997,"43_-73","43_-73","stratum","43_-73","",0.0531276,0.0230335975,0.02606593,0.0396695,0.0737437,0.11762735,0.134692825,0.125,4,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2553",1998,"43_-73","43_-73","stratum","43_-73","",0.04185085,0.0167576675,0.019313615,0.030757575,0.056862825,0.091014805,0.104447225,0.125,4,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2554",1999,"43_-73","43_-73","stratum","43_-73","",0.0330844,0.012908645,0.014990815,0.024215625,0.045101725,0.074269175,0.08559037,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2555",2000,"43_-73","43_-73","stratum","43_-73","",0.03138195,0.011454765,0.013843735,0.0227892,0.043460225,0.07061491,0.0832599725,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2556",2001,"43_-73","43_-73","stratum","43_-73","",0.02620485,0.009563924,0.01139305,0.0185503,0.03654,0.06005912,0.0688847375,0.125,4,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2557",2002,"43_-73","43_-73","stratum","43_-73","",0.02285,0.0082366055,0.0096884405,0.01603245,0.0321595,0.052756915,0.0638026075,0,3,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2558",2003,"43_-73","43_-73","stratum","43_-73","",0.02303445,0.008021536,0.0094815125,0.015995275,0.0326389,0.05336242,0.0644228775,0,3,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2559",2004,"43_-73","43_-73","stratum","43_-73","",0.0193456,0.00639032975,0.0076913565,0.01334545,0.0277372,0.04647883,0.0549275,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2560",2005,"43_-73","43_-73","stratum","43_-73","",0.01652705,0.00551018625,0.006490581,0.01114125,0.02372445,0.040863485,0.048661865,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2561",2006,"43_-73","43_-73","stratum","43_-73","",0.01599105,0.0051779605,0.0062325385,0.01086865,0.023382825,0.041015505,0.047692065,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2562",2007,"43_-73","43_-73","stratum","43_-73","",0.01405545,0.0043012205,0.005252823,0.0093161875,0.02067415,0.0369222099999999,0.04459751,0,2,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2563",2008,"43_-73","43_-73","stratum","43_-73","",0.01176355,0.00363350575,0.004331099,0.007835585,0.017647025,0.031573275,0.0390363975,0,2,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2564",2009,"43_-73","43_-73","stratum","43_-73","",0.009677985,0.00286772525,0.0034956385,0.006367045,0.014686875,0.026179565,0.030964105,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2565",2010,"43_-73","43_-73","stratum","43_-73","",0.008097195,0.00225286975,0.0027868495,0.005196135,0.012502425,0.022050605,0.02720099,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2566",2011,"43_-73","43_-73","stratum","43_-73","",0.0069377,0.00189992475,0.002316736,0.0044581725,0.01096915,0.01998871,0.0242405025,0,3,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2567",2012,"43_-73","43_-73","stratum","43_-73","",0.00680918,0.00174380475,0.0021859285,0.0042792125,0.010801025,0.01959349,0.02442457,0,3,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2568",2013,"43_-73","43_-73","stratum","43_-73","",0.00659839,0.00165708875,0.002106884,0.0040840075,0.010713475,0.019410225,0.02433262,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2569",2014,"43_-73","43_-73","stratum","43_-73","",0.005640395,0.00131165925,0.001687552,0.0033876675,0.0091793025,0.01699292,0.0211594475,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2570",2015,"43_-73","43_-73","stratum","43_-73","",0.005507915,0.00126989325,0.001618357,0.0032749825,0.0090755925,0.01721163,0.0209223675,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2571",2016,"43_-73","43_-73","stratum","43_-73","",0.006049275,0.00131062625,0.0016805345,0.00356777,0.00983218,0.018887915,0.0239437075,0,4,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2572",2017,"43_-73","43_-73","stratum","43_-73","",0.005661235,0.00118740125,0.0015523645,0.00330093,0.0092827425,0.018548125,0.0237134425,0,3,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2573",2018,"43_-73","43_-73","stratum","43_-73","",0.005474585,0.001153962,0.0014817975,0.00315951,0.0091526075,0.01936777,0.02387099,0,3,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2574",2019,"43_-73","43_-73","stratum","43_-73","",0.005803,0.00111326975,0.0014700055,0.00332618,0.00986487,0.02099587,0.02675745,0,3,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2575",2020,"43_-73","43_-73","stratum","43_-73","",0.00501493,0.000935214225,0.001203549,0.0028168375,0.0085946175,0.018594445,0.0240095725,0,0,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2576",2021,"43_-73","43_-73","stratum","43_-73","",0.00442279,0.000845911475,0.001089971,0.002556345,0.0078632625,0.01785792,0.0222010925,0,3,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2577",1966,"43_-75","43_-75","stratum","43_-75","",0.339785,0.161545525,0.18087715,0.262168,0.4366505,0.64147375,0.7207938,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2578",1967,"43_-75","43_-75","stratum","43_-75","",0.407877,0.217081525,0.23848355,0.32617825,0.5129865,0.71036615,0.794456075,0.9375,2,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2579",1968,"43_-75","43_-75","stratum","43_-75","",0.3776895,0.206175225,0.22722355,0.3047395,0.46365325,0.62853045,0.6978796,0,5,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2580",1969,"43_-75","43_-75","stratum","43_-75","",0.3973235,0.2292976,0.25061575,0.32838775,0.48763825,0.6602583,0.730712025,0.78125,4,2,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2581",1970,"43_-75","43_-75","stratum","43_-75","",0.3237005,0.1861189,0.20130145,0.26621975,0.39456325,0.52609975,0.585749325,1,5,2,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2582",1971,"43_-75","43_-75","stratum","43_-75","",0.414699,0.24370265,0.26458605,0.34725875,0.504984,0.67875315,0.75717015,0.9375,4,2,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2583",1972,"43_-75","43_-75","stratum","43_-75","",0.4147155,0.2432976,0.2623713,0.34447225,0.4999305,0.6685812,0.742012675,0.78125,4,2,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2584",1973,"43_-75","43_-75","stratum","43_-75","",0.45114,0.262950975,0.286089,0.37333775,0.540037,0.7233058,0.793420075000001,0.78125,4,2,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2585",1974,"43_-75","43_-75","stratum","43_-75","",0.340244,0.1990561,0.21504175,0.281197,0.40866025,0.5482037,0.600630275,0.5,5,2,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2586",1975,"43_-75","43_-75","stratum","43_-75","",0.298591,0.173506975,0.19067075,0.24673,0.36295425,0.48047695,0.53806465,0.15625,4,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2587",1976,"43_-75","43_-75","stratum","43_-75","",0.358597,0.2148502,0.23430735,0.3003995,0.43499325,0.58173515,0.6392974,1.71875,4,3,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2588",1977,"43_-75","43_-75","stratum","43_-75","",0.3008875,0.180260225,0.19420385,0.25033375,0.36198825,0.478357,0.538323775,0.75,5,2,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2589",1978,"43_-75","43_-75","stratum","43_-75","",0.2951305,0.18045475,0.19284405,0.247203,0.35499625,0.47534055,0.52508995,0.875,5,3,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2590",1979,"43_-75","43_-75","stratum","43_-75","",0.301358,0.17986865,0.19467655,0.250762,0.3671535,0.49344055,0.541960075,0.5,5,2,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2591",1980,"43_-75","43_-75","stratum","43_-75","",0.263093,0.155022425,0.1684024,0.218074,0.3183015,0.42837805,0.47307645,0.375,5,2,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2592",1981,"43_-75","43_-75","stratum","43_-75","",0.231357,0.13525495,0.14702985,0.1930345,0.28064325,0.3784301,0.421572425,0.15625,4,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2593",1982,"43_-75","43_-75","stratum","43_-75","",0.269452,0.160218125,0.17374615,0.2227785,0.32446425,0.4353579,0.47712235,0.625,4,3,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2594",1983,"43_-75","43_-75","stratum","43_-75","",0.332436,0.198101475,0.2154957,0.278197,0.399372,0.53045205,0.580435625,1.71875,4,3,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2595",1984,"43_-75","43_-75","stratum","43_-75","",0.342536,0.198231225,0.21831405,0.28398825,0.41122975,0.5504478,0.624352825,0.208333333333333,3,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2596",1985,"43_-75","43_-75","stratum","43_-75","",0.2501835,0.14750195,0.15935855,0.20855525,0.3033765,0.4035908,0.4499919,1.25,4,3,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2597",1986,"43_-75","43_-75","stratum","43_-75","",0.2177855,0.127064625,0.1393539,0.18307475,0.26512775,0.35672665,0.392174325,0.833333333333333,3,3,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2598",1987,"43_-75","43_-75","stratum","43_-75","",0.187315,0.108947875,0.1195519,0.15591025,0.22857675,0.30607865,0.342233725,0.46875,4,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2599",1988,"43_-75","43_-75","stratum","43_-75","",0.1826175,0.1059052,0.1163849,0.15241575,0.2210885,0.2954553,0.327075025,0.3125,4,2,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2600",1989,"43_-75","43_-75","stratum","43_-75","",0.159663,0.091609935,0.1002385,0.131352,0.19245925,0.2595452,0.291460375,0.15625,4,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2601",1990,"43_-75","43_-75","stratum","43_-75","",0.153968,0.0889646775,0.09624913,0.127056,0.1855195,0.24934345,0.27228805,0.25,5,2,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2602",1991,"43_-75","43_-75","stratum","43_-75","",0.1582105,0.0919191275,0.10018195,0.131428,0.19080275,0.2537327,0.280998075,0.375,5,2,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2603",1992,"43_-75","43_-75","stratum","43_-75","",0.1656255,0.096187465,0.10522665,0.1366675,0.199812,0.2696254,0.295561125,0.125,5,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2604",1993,"43_-75","43_-75","stratum","43_-75","",0.1442005,0.0838317,0.091050045,0.11907925,0.17557525,0.2324765,0.253087075,0.15625,4,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2605",1994,"43_-75","43_-75","stratum","43_-75","",0.160252,0.0906018125,0.099172565,0.13069925,0.19269725,0.2622603,0.292796675,0.625,3,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2606",1995,"43_-75","43_-75","stratum","43_-75","",0.13883,0.07726502,0.08424014,0.114287,0.171711,0.2314158,0.25206135,0.208333333333333,3,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2607",1996,"43_-75","43_-75","stratum","43_-75","",0.1429715,0.078488735,0.08767472,0.1173665,0.1755725,0.23903695,0.26419905,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2608",1997,"43_-75","43_-75","stratum","43_-75","",0.1294285,0.0680011775,0.07655791,0.10345975,0.158135,0.2171713,0.235831275,0.125,5,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2609",1998,"43_-75","43_-75","stratum","43_-75","",0.09512525,0.0496696575,0.05458831,0.0761491,0.119963,0.16532435,0.186455075,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2610",1999,"43_-75","43_-75","stratum","43_-75","",0.07305545,0.0362211425,0.0410125,0.05733185,0.092556275,0.13141855,0.150414675,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2611",2000,"43_-75","43_-75","stratum","43_-75","",0.068211,0.03274528,0.03656331,0.053168075,0.087899825,0.12597515,0.14308905,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2612",2001,"43_-75","43_-75","stratum","43_-75","",0.05573955,0.02608133,0.029510105,0.042982675,0.071976125,0.10944595,0.122178975,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2613",2002,"43_-75","43_-75","stratum","43_-75","",0.0488413,0.0226135225,0.025523795,0.037805225,0.06424285,0.09621505,0.1113899,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2614",2003,"43_-75","43_-75","stratum","43_-75","",0.0491488,0.0216148825,0.02538217,0.03751705,0.0647243,0.095985455,0.1106595,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2615",2004,"43_-75","43_-75","stratum","43_-75","",0.04213385,0.0180752425,0.020688635,0.03195785,0.0550367,0.08224704,0.0947179825,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2616",2005,"43_-75","43_-75","stratum","43_-75","",0.03853635,0.016124195,0.01861992,0.028931375,0.051224075,0.0779072649999999,0.0896430350000001,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2617",2006,"43_-75","43_-75","stratum","43_-75","",0.03975995,0.0165811925,0.018868995,0.029475775,0.053366425,0.081760285,0.093934325,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2618",2007,"43_-75","43_-75","stratum","43_-75","",0.0365581,0.0145716575,0.016619715,0.026895825,0.049115,0.07641661,0.0887609875,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2619",2008,"43_-75","43_-75","stratum","43_-75","",0.03214925,0.0126917075,0.014640185,0.023649425,0.04396415,0.06869001,0.081427245,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2620",2009,"43_-75","43_-75","stratum","43_-75","",0.02795375,0.0107118725,0.012426535,0.020187075,0.0381361,0.060763575,0.070616055,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2621",2010,"43_-75","43_-75","stratum","43_-75","",0.02412105,0.0090587295,0.010770705,0.017525875,0.0333798,0.054395905,0.06237418,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2622",2011,"43_-75","43_-75","stratum","43_-75","",0.02228425,0.00842939375,0.0096314195,0.0159609,0.0308332,0.050595105,0.05965292,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2623",2012,"43_-75","43_-75","stratum","43_-75","",0.02229495,0.00801049475,0.0095358665,0.01613825,0.031497425,0.052546435,0.060320795,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2624",2013,"43_-75","43_-75","stratum","43_-75","",0.0229924,0.00807066375,0.009638798,0.01633695,0.032570325,0.054049045,0.063730375,0,0,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2625",2014,"43_-75","43_-75","stratum","43_-75","",0.0204003,0.0070591855,0.008297594,0.014150325,0.0286571,0.0486174749999999,0.058007675,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2626",2015,"43_-75","43_-75","stratum","43_-75","",0.0209203,0.0072482645,0.008340923,0.014572325,0.0299142,0.050073895,0.06077085,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2627",2016,"43_-75","43_-75","stratum","43_-75","",0.0232705,0.00794117225,0.009183948,0.0159546,0.03362,0.057556185,0.067977065,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2628",2017,"43_-75","43_-75","stratum","43_-75","",0.0227,0.0074319085,0.0088883715,0.015809225,0.033126625,0.0556663,0.0659466325,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2629",2018,"43_-75","43_-75","stratum","43_-75","",0.02275095,0.00753904675,0.0087099565,0.01563475,0.032967975,0.05577459,0.0659065875,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2630",2019,"43_-75","43_-75","stratum","43_-75","",0.02514885,0.00811355875,0.009502385,0.017240475,0.036957675,0.06238207,0.074137515,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2631",2020,"43_-75","43_-75","stratum","43_-75","",0.0223633,0.0065200715,0.0080121745,0.01495605,0.03285675,0.05863906,0.0683656475,0,0,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2632",2021,"43_-75","43_-75","stratum","43_-75","",0.02044445,0.00609452025,0.007407052,0.013752475,0.030547025,0.053760775,0.0645002,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2633",1966,"43_-76","43_-76","stratum","43_-76","",1.409425,0.6641561,0.7441052,1.082455,1.8515825,2.7344305,3.085786,0,1,0,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2634",1967,"43_-76","43_-76","stratum","43_-76","",1.69082,0.8787116,0.9708855,1.3436825,2.1466,3.0378995,3.35210525,1.33333333333333,3,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2635",1968,"43_-76","43_-76","stratum","43_-76","",1.540185,0.828598125,0.9075112,1.2407525,1.91795,2.6701195,3.000432,1,3,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2636",1969,"43_-76","43_-76","stratum","43_-76","",1.58102,0.86582715,0.9518827,1.2880675,1.9328225,2.664463,2.9717165,1,3,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2637",1970,"43_-76","43_-76","stratum","43_-76","",1.248515,0.691694775,0.75736525,1.013035,1.5333775,2.0805075,2.3297315,0.5,2,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2638",1971,"43_-76","43_-76","stratum","43_-76","",1.600425,0.919744325,0.99469215,1.318935,1.952375,2.5871845,2.88017275,1.33333333333333,3,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2639",1972,"43_-76","43_-76","stratum","43_-76","",1.585025,0.934159875,1.0242995,1.3151525,1.917015,2.555289,2.81137975,1,2,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2640",1973,"43_-76","43_-76","stratum","43_-76","",1.72559,1.04947625,1.1409195,1.453945,2.05442,2.707289,2.96272725,4.5,2,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2641",1974,"43_-76","43_-76","stratum","43_-76","",1.29814,0.80286225,0.8639358,1.1016575,1.5430475,2.00794,2.21706125,4.5,2,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2642",1975,"43_-76","43_-76","stratum","43_-76","",1.13789,0.69988005,0.7576816,0.95624775,1.351585,1.744438,1.88500775,1.5,2,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2643",1976,"43_-76","43_-76","stratum","43_-76","",1.321245,0.831357,0.8963423,1.1189475,1.5859975,2.017518,2.20047725,3.5,2,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2644",1977,"43_-76","43_-76","stratum","43_-76","",1.107155,0.701185,0.74762675,0.94289675,1.312495,1.6871505,1.82105275,2.5,2,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2645",1978,"43_-76","43_-76","stratum","43_-76","",1.09437,0.690639175,0.73986155,0.935713,1.28864,1.644295,1.80129675,1.33333333333333,3,3,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2646",1979,"43_-76","43_-76","stratum","43_-76","",1.1584,0.732655875,0.7843103,0.986779,1.37085,1.756297,1.919338,3.5,2,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2647",1980,"43_-76","43_-76","stratum","43_-76","",1.0388,0.647169475,0.6946733,0.87917425,1.22012,1.555813,1.694218,1.33333333333333,3,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2648",1981,"43_-76","43_-76","stratum","43_-76","",0.93011,0.58376995,0.6273944,0.7890825,1.107565,1.420192,1.5529995,1.5,2,1,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2649",1982,"43_-76","43_-76","stratum","43_-76","",1.07719,0.676661225,0.73297615,0.91525775,1.27915,1.6667135,1.8225575,2,3,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2650",1983,"43_-76","43_-76","stratum","43_-76","",1.339695,0.8722049,0.92838185,1.14323,1.567795,1.9794605,2.14108375,4,3,3,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2651",1984,"43_-76","43_-76","stratum","43_-76","",1.4181,0.91090175,0.98171865,1.22055,1.6721675,2.1137185,2.30555625,4.66666666666667,3,3,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"2652",1985,"43_-76","43_-76","stratum","43_-76","",1.043275,0.666330375,0.7085508,0.88808175,1.222095,1.544938,1.68833225,2.66666666666667,3,2,4,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
